FID,STREET_NAM,ROADINVENT,FUNCTIONAL,JURISDICTI,Divided,InstallDat,ExisFacil,Shape_Leng,Shape__Length
1507,Dorchester Avenue,5152700,3,2,0,2011,SLM,57.6251017355,189.058354616189
1508,Dorchester Avenue,4803100,3,2,0,2011,SLM,113.32441636,371.798522658004
1509,Dorchester Avenue,4787500,3,2,0,2011,SLM,51.3063203379,168.327485971224
1510,Adams Street,5853500,5,2,0,2013,SLM,140.076528297,459.567743258908
1511,Adams Street,5853400,5,2,0,2013,SLM,60.6689762029,199.044799411827
1512,Columbia Road,5764400,5,2,1,2010,BL,220.190733542,722.409098267084
1513,Adams Street,4951900,5,2,0,2017,BL,26.2245953152,86.0385264817595
1514,Boylston Street,5424800,3,2,0,2020,SBL,34.3935004052,112.839342599776
1515,Winter Street,5419201,0,2,0,0,PED,44.4496128482,145.831771486015
1516,Winter Street,5419200,0,2,0,0,PED,20.8745661975,68.4859726034384
1517,Warren Street,4422200,5,2,0,2012,BL,33.3445152374,109.397797073879
1518,Main Street,5458900,5,2,0,2012,BL,87.1924421005,286.06387044679
1519,Constitution Road,5569500,0,2,0,2018,SBL,0,210.241458311363
1520,Ashmont Street,5514200,5,2,0,2013,SLM,151.78444265,497.979458927546
1521,John F. Fitzgerald Surface Road,45228900,3,2,0,2014,BL,129.50104603,424.871348516345
1522,Cross Street,5860500,3,2,0,2014,BL,91.4761928703,300.118142794181
1523,Cross Street,5455400,3,2,0,2014,BL,32.4127051193,106.340683343984
1524,Cross Street,5455300,3,2,0,2014,BL,33.0254843389,108.351109885991
1525,Causeway Street,5287500,5,2,0,2017,SLM,92.1381078544,302.289775560543
1526,North Washington Street,5334800,3,2,1,2014,BL,75.6646590206,248.243135476164
1527,Commercial Street,5793800,5,2,0,2017,SLM,54.0490610701,177.325961174782
1528,Commercial Street,5149800,5,2,0,2011,SLM,81.6484957723,267.875106505783
1529,Salem Street,5243400,0,2,0,2013,SLM,23.66736338,77.6486746985432
1530,First Avenue,5995800,0,8,0,0,SLM,54.9215819052,180.188556623884
1531,Dorchester Avenue,5686800,3,2,0,2011,SLM,34.8812969315,114.439721684544
1532,Adams Street,5337800,5,2,0,2013,SLM,35.9004763278,117.783479405121
1533,Adams Street,4775500,5,2,0,2013,SLM,76.5807415162,251.248649473655
1534,Dorchester Avenue,4728100,3,2,0,2011,BL,59.405074003,194.898146972156
1535,Dorchester Avenue,4692100,3,2,0,2011,BL,31.2907574282,102.659759996154
1536,Dorchester Avenue,5681200,3,2,0,2011,BL,112.766242248,369.967246443058
1537,Dorchester Avenue,5681100,3,2,0,2011,BL,53.7053290921,176.198233868729
1538,Dorchester Avenue,5844600,3,2,0,2011,SLM,107.256123319,351.889464589815
1539,Dorchester Avenue,4620600,3,2,0,2011,SLM,129.689360048,425.48917542897
1540,A Street,4531800,5,2,0,2013,BL,125.299994459,411.088398480201
1541,Surface Artery,45235800,3,2,0,2011,BL,167.241091087,548.690146329205
1542,Franklin Street,4462100,5,2,0,2011,BL,79.6650660568,261.367804204196
1543,Congress Street,5651700,3,2,0,2012,SLM,73.9019394246,242.459946278157
1544,High Street,5825800,3,2,0,2011,BL,41.6023690288,136.49043904207
1545,Pearl Street,5359900,3,2,0,2012,BL,117.374997023,385.087802717738
1546,Washington Street,5647000,5,2,0,0,PED,38.2292798064,125.42389549271
1547,Broad Street,5279200,5,2,0,2013,SLM,19.2393836606,63.1212112393188
1548,Franklin Street,5359500,5,2,0,2011,BL,98.3034771791,322.517324725112
1549,Broad Street,5614500,5,2,0,2013,SLM,60.9390278902,199.930794012284
1550,Neponset Avenue,5781000,5,2,0,2012,BLSL,39.4672009381,129.48530840672
1551,Dorchester Avenue,4531000,0,2,0,2020,SBL,0,232.431331548285
1552,Dorchester Avenue,4533400,5,2,0,2020,SBL,0,217.3269562657
1553,Dorchester Avenue,5438900,3,2,0,2020,SBL,0,57.775541928284
1554,Arlington Street,5272500,3,2,0,2020,SBL,0,156.970916327952
1555,Charles Street,5649900,3,2,0,2020,SBL,0,885.207101056065
1556,Boylston Street,5587800,3,2,1,2020,SBL,0,926.844695660451
1557,Stuart Street,5378000,3,2,0,2020,BFBL,0,189.89068962748
1558,Tremont Street,5294000,3,2,0,2020,SBL,0,739.69306356403
1559,Tremont Street,4486600,3,2,0,2020,SBL,0,241.081024902255
1560,Washington Street,5326500,3,2,0,2020,SBL,0,66.0762517557113
1561,Harrison Avenue,5461700,5,2,0,2019,BFBL,0,186.193570826919
1562,Tremont Street,46180300,3,2,1,2020,SBL,0,223.976382215804
1563,Lomasney Way,46183700,3,2,1,2017,BL,0,400.115894614977
1564,Congress Street,5648300,3,2,0,2016,SLM,0,166.103369751209
1565,Saratoga Street,5580600,5,2,0,2017,BL,0,79.1507849418807
1566,D Street,4549800,5,2,0,2013,SLM,40.163456522,131.769606963354
1567,A Street,5664500,5,2,0,2013,BL,85.1374142776,279.321666675045
1568,D Street,5203800,5,2,0,2013,BFBL,322.436394504,1057.86007098582
1569,A Street,5139300,5,2,0,2013,BLSL,73.4029622241,240.822885209116
1570,Broad Street,5624501,5,2,0,2013,SLM,56.7173906772,186.080305908722
1571,Atlantic Avenue,45276400,3,2,0,2011,BFBL,35.034517882,114.942414068593
1572,Atlantic Avenue,5284400,5,2,0,2017,SBL,99.2015216972,325.463659084762
1573,Commercial Street,5641100,5,2,0,2017,SBL,35.5273614424,116.559351671969
1574,Neponset Avenue,4881900,5,2,0,2012,BL,190.99110335,626.609978247092
1575,Mount Vernon Street,4672300,6,2,0,2013,BFBL,365.422444954,1198.89013815433
1576,William Day Boulevard,5738600,3,3,0,2018,BL,0,212.029343342713
1577,D Street,5286100,3,5,1,2013,BL,67.3133067494,220.843740554392
1578,D Street Extension,45264001,3,2,1,2013,SLM,50.4219180094,165.425909339768
1579,Meridian Street,5707400,5,2,0,2013,BLSL,101.190603486,331.989504905046
1580,Meridian Street,5228600,5,2,0,2013,BLSL,76.3854751781,250.608013133707
1581,Chelsea Street,5138600,5,2,0,2010,BL,119.593427218,392.366102453924
1582,Veterans Of Foreign Wars Parkway,6213700,2,3,1,2013,BL,136.572601283,448.071942716715
1583,Veterans Of Foreign Wars Parkway,6213300,2,3,1,2013,BL,97.7538224942,320.713999299955
1584,Veterans Of Foreign Wars Parkway,5214600,2,3,1,2013,BL,130.588475695,428.439024030409
1585,Veterans Of Foreign Wars Parkway,6222300,2,3,1,2013,BL,212.455833273,697.032179677389
1586,Commonwealth Avenue Frontage Road Eb,5109800,0,2,1,2013,SLM,69.3454831705,227.510972680169
1587,Commonwealth Avenue Frontage Road Eb,5109900,0,2,1,2013,SLM,69.5309386332,228.119421176487
1588,Maverick Street,5157300,5,2,0,2015,BL,59.1149323744,193.946240602859
1589,Chelsea Street,4416800,5,2,0,2010,BL,168.413850977,552.537776085752
1590,Bennington Street,4392000,5,2,0,2008,SLM,198.080868218,649.870315124282
1591,Saratoga Street,5192300,5,2,0,2012,BLSL,50.1019611556,164.376184209315
1592,Saratoga Street,4396200,5,2,0,2012,BL,245.073984799,804.04706327635
1593,Veterans Of Foreign Wars Parkway,6212600,2,3,1,2013,BL,59.336737499,194.673946284013
1594,Washington Street,4482000,3,2,0,2010,SLM,91.7072244214,300.876118800786
1595,Washington Street,4485100,3,2,0,2010,SLM,84.9356502754,278.659712604212
1596,Washington Street,4490600,3,2,0,2010,SLM,104.484790989,342.79718507186
1597,Veterans Of Foreign Wars Parkway,5171200,2,3,1,2013,SLM,83.2682685011,273.189310884642
1598,Veterans Of Foreign Wars Parkway,4842600,2,3,1,2013,BL,74.7421986808,245.216696842765
1599,Veterans Of Foreign Wars Parkway,6218400,2,3,1,2013,BL,160.476917142,526.498018996046
1600,Beacon Street,4589500,3,2,0,2009,BL,66.6174572265,218.560774227237
1601,Beacon Street,4589200,3,2,0,2009,BL,110.67428707,363.103890161739
1602,University Of Massachusetts Access Road,5369400,0,B,0,2019,BL,0,177.261390414933
1603, ,6068800,0, ,0,2019,BL,0,91.7970980343745
1604, ,6068900,0, ,0,2019,BL,0,963.863278628467
1605,Central Square,6256800,0,2,0,2017,SLM,0,71.2367250308727
1606,Commonwealth Avenue Frontage Road Wb,5264100,0,2,1,2013,SLM,118.732530774,389.541644691853
1607,Washington Street,5304300,3,2,1,2010,SLM,20.824736374,68.3224892799781
1608,Faneuil Street,5648800,6,2,0,2017,BL,76.7244423573,251.720107978516
1609,Chestnut Hill Avenue,5125600,5,2,0,2013,SLM,21.9678588129,72.0728834569278
1610,Commonwealth Avenue,5137100,3,2,1,2013,SLM,139.046439912,456.188194942971
1611,Market Street,6260900,5,2,0,2013,SLM,63.999088721,209.970343580112
1612,Centre Street,4871400,5,2,0,2010,BL,29.4066786608,96.4784115736122
1613,Commonwealth Avenue Frontage Road Wb,4533500,0,2,1,2013,BL,82.5648257411,270.881432452688
1614,Cambridge Street,6241900,3,2,1,2010,BL,46.226825844,151.66251117849
1615,Market Street,5623900,5,2,0,2013,BL,134.920804583,442.652673010618
1616,Western Avenue,4437800,5,2,0,2015,BLSL,51.8590054786,170.140753811821
1617,Belgrade Avenue,4896800,3,2,0,2009,BL,93.3183523604,306.161961059505
1618,Commonwealth Avenue Frontage Road Eb,5109700,0,2,1,2013,SLM,66.2966385095,217.508221518486
1619,Cambridge Street,5576200,3,2,0,2015,BL,16.5537877701,54.3102186716756
1620,Cambridge Street,4473600,3,2,0,2015,SLM,95.8946003972,314.614201495181
1621,Western Avenue,4437300,5,2,0,2015,BLSL,82.7403847526,271.457412305114
1622,Western Avenue,4436500,5,2,0,2015,BLSL,170.357967698,558.916099019534
1623,Cambridge Street,6265400,3,2,1,2015,BL,160.486949763,526.530934346625
1624,North Harvard Street,5753200,5,2,0,2012,BL,56.9235550164,186.756696716653
1625,Belgrade Avenue,4895200,3,2,0,2009,BL,181.241827626,594.624229443938
1626,Walter Street,4861300,6,2,0,2016,BLSL,78.5063034105,257.566097119582
1627,Centre Street,5297400,5,2,1,2010,BL,75.0991270583,246.387719322483
1628,Centre Street,5213100,2,3,1,2011,BL,124.488671257,408.42658229108
1629,Harvard Avenue,4495300,3,2,0,2010,BL,79.0626019383,259.391219849115
1630,Harvard Avenue,4503300,3,2,0,2010,BL,123.434656062,404.968534076657
1631,Cambridge Street,5649200,3,2,0,2015,BL,36.0704381196,118.341095769423
1632,Cambridge Street,4463300,3,2,0,2015,SLM,52.9167738188,173.611115447366
1633,Harvard Avenue,5262700,3,2,0,2010,BL,63.1005938672,207.022531708249
1634,Franklin Street,4449800,0,2,0,2010,SLM,49.5466320867,162.554242119243
1635,Everett Street,4440000,6,2,0,2017,BLSL,122.985967855,403.496462857497
1636,Western Avenue,5126700,5,2,0,2015,BLSL,81.1326272085,266.182627744139
1637,Franklin Street,5584800,0,2,0,2010,SLM,112.871106609,370.31128902544
1638,Cummins Highway,4907500,3,2,0,2012,BL,59.5576306375,195.3986598566
1639,American Legion Highway,6222800,5,2,1,2009,BFBL,487.797700595,1600.38295602691
1640,Washington Street,4850100,3,2,0,2009,BL,72.5141203376,237.906743153442
1641,Washington Street,4820300,3,2,0,2009,BL,58.471313411,191.834634096123
1642,Perkins Street,5150300,5,3,1,2008,BL,37.1674918172,121.940346090905
1643,Perkins Street,4647000,5,3,1,2008,BL,49.2888669374,161.708557613788
1644,Commonwealth Avenue,6275900,3,2,1,2019,SBL,32.7564984002,107.468611805049
1645,Commonwealth Avenue,5119000,3,2,1,2019,SBL,85.4782047438,280.439743399036
1646,Cambridge Street,6265200,3,2,1,2018,SBL,0,34.5466292120935
1647,Cambridge Street,5750900,3,1,1,2018,BFBL,0,99.0781611690769
1648,American Legion Highway,5172300,5,2,1,2020,SBL,86.8370021876,284.897731337247
1649,American Legion Highway,6232500,5,2,1,2020,SBL,221.727691179,727.45160015601
1650,Walnut Avenue,5604900,6,2,0,2011,SLM,56.3963316572,185.026964775312
1651,Washington Street,5716100,3,2,0,2016,SLM,78.902056349,258.864496520693
1652,Washington Street,5117100,3,2,0,2009,BL,60.3521380879,198.005306385795
1653,Arborway,5575200,0,3,1,2018,SBL,0,673.24599949889
1654,South Street,4752100,5,2,0,2010,SLM,42.0415995827,137.931481292736
1655,South Street,4753000,5,2,0,2010,SLM,33.0631392657,108.474649431886
1656,South Street,4759500,5,2,0,2010,SLM,37.1347720191,121.832997865662
1657,South Street,4758300,5,2,0,2010,SLM,32.6288497166,107.049817785709
1658,Centre Street,5199400,5,2,1,2011,SLM,29.4472671679,96.6115756972922
1659,Centre Street,4712300,5,2,0,2010,SLM,80.1940325041,263.103254978287
1660,Centre Street,4669200,5,2,0,2010,SLM,68.2701890354,223.983111859483
1661,South Huntington Avenue,5682200,5,2,0,2010,BL,233.069511778,764.662223215196
1662,Huntington Avenue,6276201,3,2,1,2010,SLM,36.4771591153,119.675479503888
1663,American Legion Highway,6222700,5,2,1,2020,SBL,339.900389209,1115.15652691486
1664,Walk Hill Street,4874400,5,2,0,2015,BL,138.234301771,453.523705041673
1665,Morton Street,5106500,2,1,1,2013,BFBL,68.6292009061,225.160969973348
1666,Rossmore Street,4755300,0,2,0,2017,SLMTC,0,286.309436487848
1667,South Huntington Avenue,4616500,5,2,0,2010,BL,92.3277004574,302.911797256992
1668,Beacon Street,6235100,3,2,1,2020,SBL,69.9643768403,229.541459659528
1669,Commonwealth Avenue,5127100,3,2,1,2008,BL,189.682443032,622.316481872367
1670,Bay State Road,5653700,6,2,0,2019,CFBL,48.1372670957,157.93035046417
1671,River Street,6281700,5,2,1,2013,SLM,32.3394499795,106.100345453917
1672,Blue Hill Avenue,5298200,2,2,1,2010,BL,136.570099051,448.063733318127
1673,Norfolk Street,4988100,5,2,0,2017,BLSL,76.8448561898,252.115165678777
1674,Huntington Avenue,5679300,3,2,0,2013,SLM,43.2637400408,141.941120425977
1675,Huntington Avenue,5197500,3,2,0,2013,SLM,27.5931901389,90.5286579820677
1676,Huntington Avenue,5197300,3,2,0,2013,SLM,94.5678944122,310.26150022411
1677,Huntington Avenue,5745400,3,2,0,2013,SLM,81.1915606057,266.375978422271
1678,Longwood Avenue,4561200,5,2,0,2015,BLSL,92.3433523223,302.963148415255
1679,Brookline Avenue,6298200,2,2,0,2013,SBL,92.0833177617,302.110018356943
1680,Commonwealth Avenue,5176800,3,2,1,2018,SBL,58.7672928721,192.805693412043
1681,Mountfort Street,5499000,2,2,0,2015,BL,69.6222521595,228.419005640466
1682,Park Drive,5862800,2,2,0,2015,BL,46.5060675257,152.57865654945
1683,Commonwealth Avenue,5176500,3,2,1,2008,BL,128.925467426,422.982971069274
1684,Centre Street,5147600,5,2,0,2010,BLSL,34.2440649839,112.349069841958
1685,Centre Street,5147400,5,2,0,2010,SLM,18.4952665416,60.6798869500753
1686,Tremont Street,4592100,5,2,0,2015,SLM,65.0838487866,213.529260534022
1687,Huntington Avenue,5613700,3,2,1,2013,SLM,131.958316239,432.93324254733
1688,Saint Alphonsus Street,4578500,5,2,0,2015,BL,37.3013173767,122.379405428625
1689,Saint Alphonsus Street,5350800,5,2,0,2015,BL,45.0577305596,147.826904355412
1690,Brookline Avenue,6298400,2,2,0,2013,SBL,148.801726536,488.193664475192
1691,Walnut Avenue,5206100,6,2,0,2011,SLM,45.2269419629,148.382058741531
1692,Walnut Avenue,5189100,6,2,0,2011,SLM,58.7675161425,192.806425870523
1693,Walnut Avenue,5189300,6,2,0,2011,SLM,42.5148676196,139.484194842936
1694,Martin Luther King Boulevard,5221000,5,2,1,2010,BL,219.028670323,718.596562548462
1695,Martin Luther King Boulevard,5303900,5,2,1,2010,BL,347.425781049,1139.84608330314
1696,Massachusetts Avenue,6245600,3,2,1,2011,BL,73.617071564,241.525342277296
1697,Massachusetts Avenue,5273500,3,2,1,2011,BL,72.5247371684,237.941575173429
1698,Albany Street,4558600,5,2,0,2012,BL,66.1037675491,216.875444025873
1699,Ruggles Street,6305600,5,2,0,2010,SLM,6.55867053869,21.5179049332466
1700,Huntington Avenue,5594800,3,2,1,2012,SLM,29.9985913047,98.4203782829508
1701,Beacon Street,5625201,3,1,0,2019,BFBL,15.8525098791,52.00944282856
1702,Beacon Street,5625200,3,3,0,2019,BFBL,13.333333898,43.7444462989676
1703,Blue Hill Avenue,4927400,2,2,1,2010,BL,110.64816602,363.018191340361
1704,Blue Hill Avenue,6213000,3,2,1,2010,SLM,86.7155925689,284.499406600948
1705,Blue Hill Avenue,6212900,3,2,1,2010,BL,61.2523609794,200.958787616744
1706,Blue Hill Avenue,6219200,3,2,1,2010,BL,50.3442858098,165.171211021276
1707, ,6317500,0, ,0, ,SUP,0,35.6219688901995
1708,Babcock Street,5351300,0,2,0,2014,SLM,0,242.859256210644
1709,American Legion Highway,6264600,5,2,0,2020,SBL,0,333.855645315013
1710,Ukraine Way,6285600,0,0,1,2018,BL,0,291.902165411755
1711,Washington Street,4773000,3,2,0,2018,SBL,0,70.793618024207
1712,Washington Street,5141100,3,2,0,2016,SLM,0,381.247613038114
1713,Park Drive,5597000,3,3,0,2019,BL,0,257.793422206657
1714,Park Drive,4535700,3,3,0,2019,BL,0,112.227461925286
1715,Brookline Avenue,5354200,3,2,0,2019,BLSL,0,205.51452500895
1716,Fairway Street,5035400,0,2,0, ,SLM,0,446.735458497328
1717,Franklin Park Service Road,5271400,0,2,0, ,SUP,0,339.54366587972
1718,Fenway,5314300,3,3,0,2019,BFBL,0,774.731629839431
1719,Fenway,4554200,3,3,0,2019,BLSL,0,235.250919534884
1720,Playstead Road,5778600,0,2,0, ,SUP,0,1675.66767246611
1721,Pierpoint Road,5223500,0,2,0, ,SUP,0,184.704548798888
1722,Washington Street,4683500,3,2,0,2016,SLM,0,222.24632069653
1723,Washington Street,5135401,3,2,0,2016,SLM,0,114.012698800704
1724,Washington Street,4624800,3,2,0,2016,SLM,0,180.279061797598
1725,Blue Hill Avenue,4807600,3,2,1,2012,BL,37.2518355321,122.21706372404
1726,Blue Hill Avenue,6232100,3,2,1,2012,BL,123.317554448,404.584343205363
1727,Jewish War Veterans Drive,4769700,5,2,1,2009,BL,50.6142959688,166.057069345308
1728,Blue Hill Avenue,4785900,3,2,1,2012,SLM,95.4230770919,313.067212086001
1729,Elm Hill Entrance,5373100,0,2,0,0,SUP,210.95109603,692.095387530205
1730,Seaver Street,5148600,3,2,1,2016,BFBL,162.742932662,533.932438275871
1731,Washington Street,5135200,3,2,0,2011,SLM,17.7743227839,58.3145906494517
1732,Walnut Avenue,4659700,6,2,0,2011,SLM,160.353428596,526.092873661177
1733,Warren Street,5602000,5,2,1,2011,BL,38.7116716111,127.006542604276
1734,Warren Street,5601900,5,2,1,2011,BL,16.5374104154,54.2564873435175
1735,Warren Street,5602100,5,2,1,2011,BL,29.5842556855,97.0610121823835
1736,Warren Street,5602400,5,2,1,2011,BL,44.1724630352,144.922489153589
1737,Walnut Avenue,4632700,6,2,0,2011,BLSL,81.2703979598,266.634630641587
1738,Huntington Avenue,5595100,3,2,1,2012,SLM,311.390094532,1021.61900179323
1739,Huntington Avenue,5978300,3,2,1,2012,SLM,198.049113854,649.766134375386
1740,Massachusetts Avenue,5308600,3,2,0,2016,SBLBL,52.3181437568,171.647109973579
1741,Commonwealth Avenue,6241700,3,2,1,2010,BFBL,325.633420473,1068.34898033609
1742,Hereford Street,5269500,5,2,0,2013,BL,46.3888899328,152.194216381225
1743,Massachusetts Avenue,5625100,3,1,0,2008,BL,303.131323792,994.523351485597
1744,Ballou Avenue,4927200,0,2,0,2015,SLM,47.9359972386,157.270017642268
1745,Norfolk Street,4911300,5,2,0,2017,BL,94.4409652199,309.845066730329
1746,Talbot Avenue,4822100,5,2,0,2010,BL,112.53814822,369.218907953376
1747,Blue Hill Avenue,6240400,5,2,1,2010,BL,56.7448939296,186.170539517816
1748,Blue Hill Avenue,6240700,5,2,1,2010,BL,22.0636459723,72.3871451544277
1749,Blue Hill Avenue,5847200,5,2,1,2010,BL,122.739459672,402.687710608875
1750,Columbia Road,5282200,5,2,1,2010,BL,123.778039151,406.095116767067
1751,Columbia Road,5776600,5,2,1,2010,BL,199.27478138,653.78734527316
1752,Warren Street,5743200,5,2,0,2010,SLM,19.2465332459,63.1446678427667
1753,Warren Street,4712400,5,2,0,2010,SLM,75.2751340266,246.965168876056
1754,Warren Street,5743400,5,2,0,2010,SLM,61.1271889301,200.548119022098
1755,Blue Hill Avenue,5754600,5,2,1,2012,SLM,18.812879334,61.721921619217
1756,Warren Street,5754500,5,2,0,2012,SLM,11.8061670965,38.7340665260431
1757,Warren Street,5851900,5,2,0,2010,SLM,47.3634954585,155.39173468271
1758,Warren Street,5301400,5,2,0,2011,SLM,87.3653996291,286.631315288047
1759,Warren Street,6263700,5,2,1,2011,SLM,108.28905002,355.278324938223
1760,Washington Street,5394000,3,2,0,2011,SLM,66.6419153047,218.641017126929
1761,Warren Street,5839100,5,2,0,2012,BL,92.555434751,303.658955496075
1762,Washington Street,5271700,3,2,0,2011,SLM,27.5204409034,90.2899798717898
1763,Washington Street,6245200,3,2,1,2011,SLM,73.3723773368,240.722541302024
1764,Washington Street,5271800,3,2,1,2011,SLM,69.975690197,229.578576901263
1765,Columbus Avenue,5194600,3,2,0,2018,SBL,53.702814619,176.189984324149
1766,Columbus Avenue,4557000,3,2,0,2018,SBL,54.2618677916,178.024144593913
1767,Columbus Avenue,4545500,3,2,0,2009,BL,70.9540749337,232.788494155159
1768,Massachusetts Avenue,6245800,3,2,1,2011,BL,77.7899457199,255.21584696235
1769,Belvidere Street,5661700,5,2,0,2013,BLSL,94.6216793481,310.438020665194
1770,Commonwealth Avenue,4490400,3,2,1,2010,BL,187.667900126,615.707102332723
1771,Norfolk Street,5574200,5,2,0,2017,BL,44.3461663106,145.492380623016
1772,New England Avenue,5574400,0,2,0, ,SLMTC,0,535.922923320233
1773,Massachusetts Avenue,46806500,3,2,1,2011,BL,168.00324033,551.19063095405
1774,Massachusetts Avenue,5273400,3,2,1,2011,BL,129.55548623,425.049957742543
1775,Columbus Avenue,4530100,3,2,0,2009,BL,81.623138603,267.791913906962
1776,Columbus Avenue,4519000,3,2,0,2010,SLM,210.273408006,689.872006110071
1777,Huntington Avenue,6262300,3,2,1,2015,SLM,214.784832525,704.673238039745
1778,Stuart Street,5840800,3,2,0,2017,BL,94.449196176,309.872071097641
1779,Sullivan Square,5699400,3,2,0,2014,BFBL,59.7085927267,195.893941299743
1780,Main Street,4393800,5,2,1,2014,BFBL,89.3347793738,293.092522004388
1781,Alford Street,6243400,3,2,1,2016,BL,151.084329657,495.682504867664
1782,Columbia Road,5733200,5,2,1,2010,BL,208.171937313,682.977430995421
1783,Columbia Road,5733400,5,2,1,2010,BL,234.484888133,769.305837158334
1784,Columbia Road,6254600,5,2,1,2010,SLM,30.5326573877,100.172560118131
1785,Albany Street,5752200,5,2,0,2012,SLM,103.247170612,338.736790992767
1786,Albany Street,5678000,5,2,0,2012,BL,93.3278858251,306.193238749767
1787,West Dedham Street,5715200,5,2,0,2011,BLSL,96.2218955414,315.688002317099
1788,Malden Street,4552600,5,2,0,2011,SLM,252.465232006,828.296348698463
1789,Norwell Street,4824800,0,2,0,2020,SLMTC,0,691.664330877656
1790,Norwell Street,4831800,0,2,0,2020,SLMTC,0,325.420566295671
1791,Washington Street,5724500,5,2,0, ,SLM,0,186.652688023134
1792,Washington Street,4958900,5,2,0, ,SLM,0,288.595781602755
1793,Washington Street,5725000,5,2,0, ,SLM,0,281.319963116661
